dev_id,train_nn_rank,train_id,cosine_sim,dev_text,train_text,train_labels,dev_paraphrase,train_paraphrase
2018-En-04090,1,2017-En-31082,0.9992462396621704,EEEEEKKKK!!!!\nProduct LAUNCH 😍✋💖\nI'm am literally B•U•Z•Z•I•N•G!!!\nSingle sachets 😍😍\n \nMessage me for yours! 😜🙆💜#loveyourlifestyle #shakes,My ukulele bag has fallen apart.  WELLL AT LEAST my life hasn't yet!! #Joys\n\n#quote  #problemsolving #behappy,"joy,optimism",,
2018-En-00450,1,2017-En-21973,0.9996085166931152,The greatest happiness is seeing someone you like stay happy - Daidouji Tomoyo [Cardcaptor Sakura ],@Koishiteruze she was scare not knowing what to do,fear,,
2018-En-03236,1,2017-En-30457,0.9996128678321838,@andyfleming83 Bastard squirrels. 😡,@LoriAlan1 Seriously. Digging those eyebrows. #animated,joy,,
2018-En-01757,1,2017-En-41394,0.999697744846344,@Aaron_0424 @marquezmark06 This is serious paranormal stuff going on.,@BroggersM19 @Calum250284 He had been retired 20 minutes ago by most blues on here 😊,"joy,optimism",,
2018-En-04317,1,2017-En-22184,0.9989235997200012,boys are so awful but also so amazing.... right?,The Pats are awesome. Belichick is awesome ...they just are. #awestruck,"joy,love",,
2018-En-00137,1,2017-En-20861,0.9995945692062378,@mtailor “20% Better Than a Tailor”? Least a tailor would know #navy vs. #blue. $500 and 4 weeks for an #innacurate suit? ,Jeans with fake pockets #horrible,"anger,disgust",,
2018-En-03498,1,2017-En-30457,0.9996306896209717,@PamelaGeller Disgusting. @facebook you just may end up like #snap. #traitor,@LoriAlan1 Seriously. Digging those eyebrows. #animated,joy,,
2018-En-01863,1,2017-En-40700,0.9996175765991211,@NisaLocally @CocaCola_GB thanks love share a coke and holiday with my family  #smile for a chance to #Win :),@hotelplanner I stayed at a hotel who  packed picnic lunches to take on the road!! #BetterTogether @Redlizzy1 @NewfieChic @Ladybug_Vic,joy,,
2018-En-02116,1,2017-En-40163,0.9997803568840027,Can't drink all day if u don't start in the morning .. Drake gets me 😛,Hate knowing I have to get up at half 5 for gym in the morning it's so depressing,"disgust,pessimism,sadness",,
2018-En-02644,1,2017-En-20825,0.9996291399002075,@hdfcergogic yr customer care exec r unable to pull information on l&amp;t insurance #horrible #service #beware #renewal,@zavvi @zavvihelp only offering 6 moth warranty #ps4pro  #truth #ripoff,"anger,disgust",,
2018-En-00014,1,2017-En-11248,0.9996517300605774,"Or all of it, with our displeasure pieced, #shakespeare","If angry, bash out your frustration on the pastry #GBBO",anger,,
2018-En-04125,1,2017-En-21698,0.9996424913406372,Lost my appetite for the past 5 days and I swear I already lost 3 pounds #depressing #at #least #i #will #be #skinny #for #pride #weekend,I'm so bored and fat and full and ridiculously overweight and rolls galore #terrible,"anger,disgust,fear,pessimism,sadness",,
2018-En-00957,1,2017-En-31589,0.9997107982635498,get the fuck over yourselves. we are the most capable and you wanna sit and sulk in your bullshit and fear of failure honestly fuck yourself,"laughter is such a powerful thing and everybody deserves to laugh, if u like shitty romcoms and get a giggle outta planet uranus, power to u","joy,optimism",,
2018-En-01137,1,2017-En-10452,0.9995499849319458,"Sometimes, you have to smile, pretend everything is okay, and just walk away.","The best revenge is to move on, get over it, and continue to succeed. Never give someone the satisfaction of watching you suffer.","joy,optimism",,
2018-En-03506,1,2017-En-21671,0.9997641444206238,@tomandlorenzo @GameOfThrones Certainly killed many sentient creatures if it's made of real fur #shame #furismurder ,@60DaysInJail Dafron is hands down the biggest loser on the planet!!! Typical #bully #lifer,"anger,disgust,sadness",,
2018-En-02378,1,2017-En-10248,0.9996846914291382,How sick must someone be that they wish to 'punish' someone for not being their friend?  #insecure #lonely #miserable #vengeful #RHOC,I wonder what would happen if I were to tell some people the truth #savage #uhoh #angry,"anger,disgust,sadness",,
2018-En-03318,1,2017-En-21880,0.9997475147247314,i can already tell molly tryna be fake above shit so she gon deny dude one time then jump on his offer in the end. #insecure,@lilpeachbbyy dude dead ass she said if she came she'd start shit with Amy &amp; literally Amy didn't do anything but cal her out on her BS,"anger,disgust",,
2018-En-01543,1,2017-En-20421,0.9989320039749146,#revenge or #Change . You #ChooseASide for your country #India,Now #India is #afraid of #bad .,fear,,
2018-En-04348,1,2017-En-10024,0.9997397661209106,@KeenanRuggeri You would have been raging as it was probably put in place instead of an extra crisp,"@LeKingCoq @MistaAggy @GiovanniiDC The way my blood is boiling, little bastards!","anger,disgust",,
2018-En-04213,1,2017-En-30299,0.9997649788856506,How shit and depressing is this weather wish I can travel the world for a living,"And the weather so breezy, man why can't life always be this easy","joy,love,optimism",,
2018-En-00391,1,2017-En-40478,0.9996581673622131,"So me and my mom were talking about highschool, I'm shy so she said that she thinks I'm gonna get bullied😒 #shy #me #mylife #moms #bullying",Already plotting next steps if I get cut off by the same minivan in tomorrow's drop-off line. #preschoolpolitics #momthings #serious,"anger,joy,optimism",,
2018-En-03488,1,2017-En-40141,0.9995909929275513,I wish EVERYONE could see how #MSNBC #CNN talked over trumps speech.  You ALL should be ashamed of the along with the sheep followers. ,And I won't even get started with Hillary and her fancy fundraisers! #depressing,"disgust,sadness",,
2018-En-01225,1,2017-En-21144,0.9996761083602905,"@cubewatermelon @JonKimbel It's hilarious but there are legit milkshake Duck apologizers. Yes, just the hypothetic milkshake duck.",@FraserKeegan just had a steak pie supper ,joy,,
2018-En-02462,1,2017-En-21454,0.9997029304504395,"Dannie you're a terrible influence, piercing time😂💉",Changing my hair again #shocking,"fear,sadness,surprise",,
2018-En-03186,1,2017-En-30317,0.9995957016944885,@Popstufs3 Coffee is good and view is even better 😊,@ofc_ALDUBQC Glad you gained some cheery vibes just by looking at our Happy Meal! 😊,joy,,
2018-En-01685,1,2017-En-21613,0.9997690320014954,My dog wouldn't stop barking so now I'm up at eight am with a raging headache,Someone set off the fire alarm and I'm so angry because I was in the middle of moisturizing my elbows,"anger,disgust",,
2018-En-03038,1,2017-En-20478,0.9996808171272278,James Clapper 'scary and disturbing'.  #25thAmendmentNow #ImpeachTrump  #terrified #nuclearcodes  #Godhelpus,"#Trump is #afraid of the big, bad #Hillary. #election #PresidentialDebate #PresidentialElection2016 #orangehitler #skip #hide #coward #fear","anger,disgust,fear",,
2018-En-03680,1,2017-En-21090,0.9997835755348206,@theAliceRoberts @FryRsquared @AdamRutherford They've obviously never tried 'repressing' a red head #fiery,@DemPhillyEagles @StonedPhillyFan @CraigfromCincy don't ever compare those scrubs to ben..he'll shake off your whole DL and throw a td #7,"anger,disgust",,
2018-En-00258,1,2017-En-30141,0.9995847940444946,@KhaoJimmy Okay awak 😆,@imDevinLopez happy bday bro! 👌🏻,"joy,love,optimism",,
2018-En-00904,1,2017-En-10727,0.9997333288192749,"@livedarts R.i.p my friend, cant get my head round this,    #devastated    x",@lethargytyler ehhh I guess. I want to everyone I've ever burst out laughing in front of😂,"joy,love",,
2018-En-00905,1,2017-En-11236,0.9993798732757568,Why do a certain section threaten war and spit fire and brimstone each time they hear the words “restructuring” and “self-determination”?..,"Everything I see of American police training seems calculated to trample human dignity, inflame outrage, and escalate confrontations.","anger,disgust",,
2018-En-03025,1,2017-En-20221,0.9990639686584473,"The entire Universe outside our galaxy could completely disappeared over 20,000 years ago and we still wouldn't know it yet.. #terrifying",Do you think humans have the sense for recognizing impending doom? ,"anticipation,pessimism",,
2018-En-03784,1,2017-En-21608,0.9996936321258545,@SheenKL I assume the manga is #good?,@AASadeq I scare people even when I'm suspended? LOL,"fear,joy,sadness",,
2018-En-03853,1,2017-En-40410,0.9994582533836365,"[ @TheChicMystique ] — hurting badly and that he can't just leave him like that. Angry and heartless. ]\n\nI promise you that I'll be back, —",@ReserveHinata tend to them he's going to get infections. \n\nHe's frowning and looking down as he does this. \nIt must hurt damn.],"anger,disgust,sadness",,
2018-En-03010,1,2017-En-40984,0.9996529221534729,I just watched the video that i took at troye's concert last year during happy little pill and now im crying i miss him @troyesivan 😭,@naynay_whores im pretty sure cause ever since saturday ive just been super sad lol,"disgust,pessimism,sadness",,
2018-En-03859,1,2017-En-21454,0.9996206760406494,So disappointed in myself for spending £50 on an outfit for meeting a boy #noselfcontrol #nervous,Changing my hair again #shocking,"fear,sadness,surprise",,
2018-En-02408,1,2017-En-41092,0.999680757522583,Julia and I are finally going to be able to meet PTX #crying,Feeling #gloomy,"pessimism,sadness",,
2018-En-02471,1,2017-En-10232,0.9997156858444214,@chlobiddzx It will come good babe don't worry 😘😘,@xxmariab listen yh don't provoke me cos I'll make you cry,"anger,disgust,pessimism",,
2018-En-02113,1,2017-En-41424,0.9995548725128174,@AmandaHolden Lovely photo Amanda! #summerhols #carefree,@danhirtle @Bell Another unhappy customer.  #secreteyes,"anger,disgust,sadness",,
2018-En-01895,1,2017-En-11591,0.9996064901351929,Sarah is a complete lunatic. How Chad is still giving her his time is beyond me. #cbb #mad #crazy,Ive always wondered how long Angelina put up with Brad's crap. Not gon lie 😐 #bitter,"anger,disgust,sadness",,
2018-En-03879,1,2017-En-11009,0.9996851086616516,I swear to god my husband is gonna get us murdered by someone with road rage because he drives like he's in the Indy 500,I really wish my road rage wasn't so damn bad lmaooooo,"anger,disgust,joy,optimism,pessimism",,
2018-En-02012,1,2017-En-20535,0.9996251463890076,It was at least boiling temperature last night.,Still salty about that fire alarm at 2am this morning.,"anger,disgust,sadness",,
2018-En-02516,1,2017-En-20465,0.999248743057251,Great...So I got up at 5am only to discover that my Amazon Prime Day deal was $30 more than the regular price. 😡,Haven't gotten one hour of sleep... Today is going to be a fun day 😐 ,"pessimism,sadness",,
2018-En-01354,1,2017-En-31331,0.9994596242904663,@LoveMyFFAJacket FaceTime - we can still annoy you 😂,It's so breezy I love it 🌬️🍃💛,"joy,love,optimism",,
2018-En-01911,1,2017-En-20786,0.999793529510498,It’s lack of #faith that makes #people #afraid of #meeting #challenges …\n\n#MuhammadAli,We hesitate to #live our #dream because of some unknown #fear which actually does not exist.' #AqeelSyed\n\n#LifeisBeautiful #LiveWithPurpose,"fear,optimism,trust",,
2018-En-00092,1,2017-En-21544,0.9996291399002075,By the way...in case you didnt know...joshuas goin out tonight...to take the trash out and then play blues at ever us 6.75,@JessicaLRohlik you seriously need to pop out of some curtains while matt is filming  to scare the bejesus out of him.,"anticipation,fear,joy,optimism",,
2018-En-03406,1,2017-En-21156,0.9995548725128174,Letting go of anger is key to happiness. Please help me let go of these angry feelings. #happiness #anger,There goes the butterflies in my stomach. #nervous #anxietyproblems,fear,,
2018-En-00469,1,2017-En-41193,0.9996945261955261,"Baby, I'm dancing in the dark","Pussies - In the dark, they're all the same",disgust,,
2018-En-00863,1,2017-En-41508,0.9996671080589294,@niaamh It's horror stories like that that make me so greatful ☺️,@RealTimBooth I've never been fond of having dark eyes until seeing this share.,"joy,optimism,surprise",,
2018-En-02952,1,2017-En-31109,0.9996998310089111,@SaikalyJihad @RimaNJEIM Best birthy day sexy Rima l'wish to you a happy life,"@Za_buhmaid Happy birthday sweety .. sweet 21 hun hope u have a wonderful day and a wondrful joyful year better than the last one, Luv U ♥","joy,love,optimism",,
2018-En-02120,1,2017-En-21972,0.9996060729026794,Not letting anyone anger me or change who I am.,I never let anything below me concern me.,"optimism,surprise",,
2018-En-01678,1,2017-En-40330,0.9996850490570068,"@ehtesham_toi @RaviShastriOfc unfortunate decision, our players are more of superstars than cricketers. BCCI scared of their tantrums.","@cotsonika @NHL well, they should all be unhappy for the way they played.  Right @fmjacob ??","anger,disgust,sadness",,
2018-En-04150,1,2017-En-21668,0.9996201992034912,"Repeated terror attacks,no1 can define the religion of terrorists.\n1 guy arrested,Terrorists/ism got it's religion.","Brb, going 2 start killing random white people going about their normal days. Don't worry though i'm white, so they will safely apprehend me","anger,anticipation,disgust,sadness",,
2018-En-01014,1,2017-En-30978,0.9997377395629883,If God had a plan he would've made already #discouraged,It's all about #redwine and ,"joy,optimism",,
2018-En-04236,1,2017-En-10862,0.999657154083252,me when my friends are sad: basically becomes a psychiatrist\nmy friends when im sad: ok #funny #lol,Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison #anger,"anger,disgust",,
2018-En-03527,1,2017-En-20160,0.9996395111083984,@actor_nithiin Happy birthday Manisharma sirr............... Have a great year head,"@JackAndAHat butter up the walls, nightmare","fear,sadness",,
2018-En-04319,1,2017-En-31104,0.999583899974823,@vivaonline Oh schade 🙁,@DavuuWart this is hilarious !!,joy,,
2018-En-03880,1,2017-En-40673,0.9995970726013184,@PuddlesPityP once again you have made me a very happy woman! Thx P and Casey. Sigh. #worththewait #cry #beyootifulll,@Piggiewhopays lmao! I can only imagine the frown across that face of yours. #Hilarity,"anticipation,joy,surprise,trust",,
2018-En-03002,1,2017-En-41031,0.9996635317802429,We need but little learning to live happily - Michel de Montaigne #quote #philosophy #wisdom #wisewords #mentalhealth #psychology #anxiety,"Once you've accepted your flaws, no one can use them against you - @GRRMspeaking #quote #mentalhealth #psychology #depression #anxiety","anticipation,fear,optimism",,
2018-En-01659,1,2017-En-20714,0.9996880292892456,I'm soooo annoyed. Wait to start my morning.,It's 5:55am. I'm hungry but there is no food. ,"anger,disgust,sadness",,
2018-En-02925,1,2017-En-21107,0.9994573593139648,Chopper &lt;&lt;Dammit! Just sink already!&gt;&gt;,Not setting an alarm to nap &gt;&gt;,none,,
2018-En-04289,1,2017-En-21282,0.9996147155761719,Last Sunday YouTube glitch making me lose up to 20 subs is heartbreaking for a channel my size! Nearly at 1K though #1Ksubs #youtube soon 😀,and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets #nightmare,"fear,sadness",,
2018-En-01524,1,2017-En-30630,0.9995484948158264,@NRO @Acosta @CNN @realDonaldTrump remember when NRO gave CNN grief about their relentless HC email crusade? me either.,@ColMorrisDavis @rolling_2 @realDonaldTrump @pbump He's jubilant to hear the word that he probably uses in secret heard out loud.,joy,,
2018-En-03809,1,2017-En-41309,0.9994067549705505,"If you guys want a super inhealthy, but delicious snack, @cheezit dipped in cream cheese is the way to go 👌🏼👌🏼 #delicious #preggocravings",Well stomach cramps did not make that spin class any easier. Why does my body hate digesting porridge so much 😩 #spinning #sulk,"disgust,sadness",,
2018-En-00575,1,2017-En-10721,0.9994019865989685,"#WalkingSideBySide: Great marriages built on #forgiveness &amp;truthfulness; bad marriages on #resentment, bitterness, #deceit &amp;unfaithfulness.","When anger rises, think of the consequences. #quote #wisdom ","anger,anticipation,fear,optimism,trust",,
2018-En-00118,1,2017-En-41267,0.9996897578239441,There's nothing interesting here besides of retweet for follow #annoyed 😣😣,@SizweM01 and it's kinda depressing hey!!! 😑,"pessimism,sadness",,
2018-En-01368,1,2017-En-11416,0.9991370439529419,462 appearances in PL and 200 goals!! 2.31 games per goal. That's very nearly a goal in every 2 games #crap 😂😂 🙄🙄🤔🤔 #Rooney,"@CSNHayes understandable. Hard when he has zero offense behind him, and only a few wins since the All-Star Break.","disgust,pessimism",,
2018-En-01668,1,2017-En-31581,0.9996858835220337,"Just watched @JoeNBC on @colbertlateshow -- &amp; have to say... I'm in awe. What hair products is he using, @greggutfeld ?? #beautiful #jealous",Just caught up with @RichardEGrant's wonderful new series on #EalingComedies. Infectious delight in every interview and film clip.,joy,,
2018-En-00949,1,2017-En-10956,0.9991604685783386,@ThePerfectBrit || I smell your fear.,I just got murdered in madden. 🤕,none,,
2018-En-00309,1,2017-En-40281,0.9996668100357056,@morninggloria I came for the 'damn boy' jokes but stayed because you are great at your actual job 👍🏾,"@comicfire The thing is, it's either I be unproductive and unhappy, or deal with some videos that do badly.","pessimism,sadness",,
2018-En-00124,1,2017-En-30210,0.9994070529937744,"Theme of week: Ask the Lord for strength &amp; perspective to persevere in #integrity and effort, despite being #disheartened &amp; disappointed.",Remember: The life you have is a blessing for #God. Make it a joyful experience regardless of the odds. GBY,"joy,optimism",,
2018-En-00857,1,2017-En-21741,0.9996235370635986,"@mayusteapot Ok, what I'm doing is better than that 😆",@pronounced_ing However I am pretty sure my over excitement did not help your bullet journal fright. 🙃,"anticipation,joy,optimism",,
2018-En-02446,1,2017-En-31188,0.9994180798530579,"Just finished #TheKeeperOfLostThings.  Incredible, #charming #book!  LOVED it!! @ruthmariehogan  You weave story telling magic!  LOVE!!!!",Close to the end of a revision...taking this story I love in a new direction has been exhilarating for me. #endlesspossibilities #amwriting,joy,,
2018-En-03269,1,2017-En-40068,0.9994271397590637,"Listening to these refugee children, barely a decade old, describe the horrific acts they were forced to commit is terrifying. #DatelineSBS",The news is disheartening. Everything that is going on is a result of a lack of understanding and misinformation by the media. #sadness,"disgust,pessimism,sadness",,
2018-En-03719,1,2017-En-30254,0.9997024536132812,"The blackest abyss of despair, Alonzo",Rojo is hilarious,joy,,
2018-En-02683,1,2017-En-21786,0.9997586607933044,Yes @itv2 @LoveIsland putting that Angel @MikeThalassitis back in the villa was the best move #revenge #returnofthemike #LoveIsland #hot,@HMiglino @CParks777 @Coco_Wms @bodyfit67 @TruthEqualsFact @politicususa I have never been more anxious of a election in my life‼️ #fearful,fear,,
2018-En-02448,1,2017-En-21572,0.9995021820068359,@Mywifestyles Thank you for following me. Please read my astonishing (e)book #FlightOfALifetime; you’ll be very glad you did #happy #smiles,"When's it all finished, you will discover that it was never random! #thoughts  #CrossoverLife",optimism,,
2018-En-03107,1,2017-En-10028,0.9996231198310852,Why are girls so bad at letting shit go? That's prolly why they're moody. They're all built up with grudges and anger and regret. 😂,You ever just find that the people around you really irritate you sometimes? That's me right now 😒,"anger,disgust",,
2018-En-01820,1,2017-En-20812,0.9995418787002563,Afridi !!! 100 off 42 !! #mad,Rojo is a terrible defender,"anger,disgust",,
2018-En-03817,1,2017-En-20105,0.9997192025184631,@elebelfiore Isn't it always about control and mistrust?,@alivitali that's what I'm afraid of!,"anger,disgust,fear",,
2018-En-00021,1,2017-En-30416,0.9997819662094116,@brownjayson @MylesGorham85 I subscribe to this same philosophy but then drafted Michael Floyd anyways because I'm #bad at this,@ashleynwinters I don't like the statement but I love the optimism,"joy,love,optimism",,
2018-En-02744,1,2017-En-10221,0.9997377991676331,If you build up resentment in silence are you really doing anyone any favors,I genuinely think I have anger issues,"anger,disgust",,
2018-En-04248,1,2017-En-10807,0.9993041753768921,"Jamessssss 😭 good bye my dear, it's been a pleasure having you",Like hello? I am your first born you must always laugh at my jokes. ,"joy,optimism,surprise",,
2018-En-02445,1,2017-En-30679,0.9993704557418823,"If you are going to be a nurse, learn to be a nice patient person, Jesus 🙃 ",You have to find a way to top yourself. ,"optimism,trust",,
2018-En-01537,1,2017-En-20335,0.9996472001075745,You take a sharp right and stumble on a slavering phoenix whose see-through negligée and empty eye sockets will haunt your dreams forever.,Donnie trumpeter is a vapid and vacant vile viper slithering through the landscape and playing on the gears of the fearful and afraid.,"anger,disgust,fear",,
2018-En-00449,1,2017-En-41394,0.999579668045044,@dynamicgaby @vinceScastro BUT did you get a FREE planner? I don't think so 😤  #CSUF #mofuckintitans,@BroggersM19 @Calum250284 He had been retired 20 minutes ago by most blues on here 😊,"joy,optimism",,
2018-En-00142,1,2017-En-10415,0.9997345805168152,+ cant get to tell them what will offend them or not,I think they may be #offended,anticipation,,
2018-En-03243,1,2017-En-20266,0.999747633934021,There's still sadness and hatred pero i do feel better than yesterday.,Just feel awkward that I'm being timid to everyone.,"disgust,pessimism,sadness",,
2018-En-01667,1,2017-En-40023,0.9997478723526001,A trip to the dentist never gets any easier!! #nervous,This the most depressing shit ever,"anger,pessimism,sadness",,
2018-En-01793,1,2017-En-21309,0.9996016621589661,"Wow! Today, totally seeing alot of #mean #people out in this #world! Turn it around and #start cultivating #kindness! #SuccessTRAIN #warrior","It is important to seek peace, even in the midst of a horrific war #CreateSyria  @intalert #TalkingPeace #buildingpeace",optimism,,
2018-En-03362,1,2017-En-11567,0.9992576241493225,"Wrapped In This Burrito, Gotta Sweat This All Out 😰",These people irritate tf out of me I swear 🙄 I'm goin to sleep ✌🏾️,"anger,disgust",,
2018-En-03902,1,2017-En-20518,0.9990935325622559,"Even in an incomplete state, the Ten-Tails possesses immense physical strength and is remarkably fast, despite its tremendous size.",Hope was an instinct only the reasoning human mind could kill. An animal never knew despair.,optimism,,
2018-En-03381,1,2017-En-20334,0.999306321144104,🇿🇦has become a place where people even the most timid of us all are baying for blood around every corner.,How can America be so openly embracing racism. #dismayed,"anger,sadness",,
2018-En-03476,1,2017-En-40430,0.9996267557144165,"@neobrainless So... Lots of pretty coloured blobs of sugar? I mean I'm willing to try it, I'm just not sure I understand the point of it 😅",@CarrieLynne2323 totally get it. When you've said no to donuts 13 times one week and lost 0.3 lbs you get discouraged! But it's not linear 😘,"joy,optimism,pessimism,sadness",,
2018-En-03367,1,2017-En-30517,0.999403715133667,Really don't want my mom to go back home 😢 😢 😢 😢 😢 😢 😢  #gutted #crying #miserable #why,Not my fault if I'm more observant than you thought of me to be ! 😜 I'm not sorry 😝 #wisdom #laughter #observingyou #allthetime #becareful 😎,"joy,optimism",,
2018-En-02502,1,2017-En-11458,0.9995406270027161,Nah but as a governor how do you call someone a bum &amp; that you love calls from 'communist in Montclair' ? 😂 #crying,Hey all you white people out there; are you #offended when people refer to you as a Cock Asian? #NoSeriously,"anger,disgust",,
2018-En-03131,1,2017-En-10622,0.9997888207435608,@jaassiieeeee I will not fall to the dark side😂😂,@SarahMi40605180 @kaileighhxo sorry to burst the bubble but there was never any illusion 🙈😂😂,"anticipation,joy,optimism",,
2018-En-03962,1,2017-En-40476,0.999159038066864,Protesters in Brazil are burning effigies of their President. He and some of his cabinet are under investigation for corruption. #sabcnews,NL's top bureaucrat is a director of a group formed to oppose NL's top megaproject. #nlpoli - never dull,"disgust,sadness",,
2018-En-02523,1,2017-En-10418,0.9997155666351318,"@vinsquat67 It was indeed, I was raging at the verdict. Can't imagine how the poor lassies family felt.",@AgentTinsley I believe that's what you call the fury of the righteous.,anger,,
2018-En-00794,1,2017-En-21829,0.9994702339172363,@620wtmj Seriously @620wtmj !? This is news to you?!? #sad \n\nWhy not focus on important issues??,@priorJoan @MizQue \nActually pretty typical of trump supporters\nThis kid learned birtherism in school\nThat's horrific,"anger,disgust,fear,sadness",,
2018-En-02348,1,2017-En-21599,0.9995623826980591,@ShiraChess @UMinnPress Congratulations on your book. It looks tremendous!,@JamieSmart93 that was shocking!,"anger,disgust,fear,sadness,surprise",,
2018-En-00559,1,2017-En-20539,0.9994713068008423,"Africa has unique and tremendous problems with war, overpopulation, starvation and tribalism which makes moving Africa forward hard.","Although this war will be under the guise of combating terrorism it will in fact be a war against poverty, ignorance and just stupidity.","anger,disgust,optimism",,
2018-En-03099,1,2017-En-20652,0.9996923208236694,@CTAFails @cta is it ok for your drivers to smile not open the door and drive off ,@PatBlanchfield so you mean “like Uber but for despair for someone other than the driver',disgust,,
2018-En-00438,1,2017-En-31209,0.9995296001434326,Do people notice that only saying 'You're so pretty' when I have make-up on. Is offense! \n&amp; I take note that they never say it when I don't.,"Why bother tweeting poor men's? \nWhat good does it do?  If I'm unable to be cheery,  I go quiet.  Missed you,  btw",sadness,,
2018-En-00914,1,2017-En-30968,0.9993003606796265,HAPPY BIRTHDAY! :D,Keep smiling :),"joy,love,optimism",,
2018-En-04197,1,2017-En-41264,0.9998024106025696,@President1Trump The ignorance of the left is shocking,People are trying too hard to hate on Cam Newton without understanding his position #sad,"disgust,sadness",,
2018-En-01758,1,2017-En-21503,0.9996693730354309,@Chawndi @YouTube can i ask im trying to pout a code on csgo roll i cant when i pout the code its red color.. help pls,whats with these boxes when i search google on chrome  #distracting,"anger,disgust,surprise",,
2018-En-04245,1,2017-En-10254,0.9996623396873474,@who_cares_nvm The destroying of my memory is my goal so ECT might work. Or a zapper thingy like in Men in Black. Or Dumbledore's pensive.,@Hoopdawg87 @MickThePerm Meanwhile white cops keep killing black people. But there's less outrage about that. Strange society that.,"anger,disgust",,
2018-En-01174,1,2017-En-21738,0.9995929598808289,@Ker_Anderson Maybe this evening if I can 😀,@Phin_MacCool That’s shocking,"fear,surprise",,
2018-En-02222,1,2017-En-20019,0.9991234540939331,Totally scare for this upcoming results .,Cosplaying properly for the first time on Saturday! Pretty nervous..,"fear,joy,optimism",,
2018-En-00120,1,2017-En-40227,0.9997114539146423,@junkersquawker Oh lords. That would have had my blood boiling,@JohnRMoffitt This is the most grim piece of laughter I was stricken with all day.,"joy,sadness",,
2018-En-02368,1,2017-En-30412,0.9993833899497986,"#lol #funny #comedy #sarcasm me: i don't care :)\n\nme, one second later: *starts crying*",@jessbr0ughton don't be shy next time! We're a cheery bunch. :) \n\nSam. X,"joy,optimism",,
2018-En-04196,1,2017-En-30512,0.9996808767318726,@jewleree @GameOfThrones Lmao night king smiles 😂,@Hank_nsno @RonaldKoeman cheering and clapping I assume,joy,,
2018-En-00816,1,2017-En-20080,0.999694287776947,@smolchika ya and kind of depressing if you think about it\n!,@camilluddington the fact that YOURE nervous makes me want to crawl in a hole,"disgust,fear",,
2018-En-03743,1,2017-En-22011,0.9995758533477783,"Fed up of false info from @VodafoneIN mini store, pls hire or franchise ur mini stores to serve customers, not to threaten or force them!","So looks like @united would rather lose all my business, than let me apply my credits towards my change fee, due to terrorism","fear,pessimism",,
2018-En-01889,1,2017-En-10787,0.9993549585342407,"@itskaiouji Noooo, Sunbae-nim! Don't tease me like that- 😤",@jetmissTee I thought I peeped him on your snap. That's the homie ✊🏽 lol,joy,,
2018-En-01733,1,2017-En-41088,0.9992284178733826,"@thatradiogeek That is a tremendous thing to wake up to and read, man. Glad to hear it, as we need WAY more people helping with this.",@FoxNews Very thought provoking &amp; leads one to question what really happened.Very sad for all.,sadness,,
2018-En-01598,1,2017-En-30457,0.9996497631072998,@FabianisWailea No. No i did not. ,@LoriAlan1 Seriously. Digging those eyebrows. #animated,joy,,
2018-En-02255,1,2017-En-20367,0.9996549487113953,@iamjpk @NameisNani what the phd!  eesav gattiga 😆,@BaileyDemented @hsmitty3 ill kill u if u bully her 😤😤😤,"anger,disgust",,
2018-En-03818,1,2017-En-41427,0.9997190833091736,Yesterday is gone thats an old song the new song is live 4 today and get #pizza #live #love #laugh #WednesdayWisdom #follow @THELYRICALB 🍕,I know it's the final day of summer when it's the finale of @CBSBigBrother #sadness,"pessimism,sadness",,
2018-En-03338,1,2017-En-30967,0.9995187520980835,@0510Keisuke devour the unborn\nhuman rejection\nfrom wrath to ruins,@XenoStateOfMind yes\n\nmake her smile and be happy\nshe deserves happiness,"joy,love,optimism",,
2018-En-04228,1,2017-En-20367,0.9996172189712524,@bxchpls03 U so lucky ahu 😭,@BaileyDemented @hsmitty3 ill kill u if u bully her 😤😤😤,"anger,disgust",,
2018-En-01390,1,2017-En-30613,0.9995668530464172,Each of us have varied #talents #gifts &amp; #abilities If we #all #work #together #we can #help #make the #world a #better &amp; #brighter #place,#Talking about our #Problems is our greatest #Addiction#Break the #habitTalk about ur #Joys#quote #optimism #problemsolving #behappy,"joy,optimism",,
2018-En-00090,1,2017-En-10477,0.9996591210365295,I need to study up on celebrities' birthdays bc my heart almost stopped when I saw Harrison Ford trending... 😯 #relieved,When you forget to mention you were bought dreamboys tickets 🙄😂 #raging,anger,,
2018-En-04276,1,2017-En-10192,0.9993107914924622,"His interlocutor burst out laughing several times at his answers; and more than ever, when to the question, ‘ whether he had been cured?�",Not giving a fuck is better than revenge.,"anger,disgust",,
2018-En-00657,1,2017-En-22010,0.9994991421699524,Damn I'm tired as hell I never get a off day during the week anymore 😭 I wanna call in so bad but these lil 60 hrs sounds so good.,"@todofuku dreadful day at work n now im gonna be late for class n im covered in paint, n now i have to work a night shift too :/","anger,sadness",,
2018-En-03783,1,2017-En-11139,0.9997803568840027,@GILMONK1 Maybe to stand in the field to scare away the crows,@clppng #offended the tonys have found a way to leave me out and now y'all have too,"anger,disgust",,
